Open time	Open	High	Low	Close	Volume
2025-01-30 18:00:00	3.0985	3.1152	3.096	3.1088	13017868.0
2025-01-30 19:00:00	3.1088	3.1148	3.0955	3.1027	16280057.0
2025-01-30 20:00:00	3.1026	3.1083	3.0958	3.1012	14713321.9
2025-01-30 21:00:00	3.1012	3.1013	3.0819	3.0909	19225164.4
2025-01-30 22:00:00	3.0908	3.1054	3.0826	3.0967	19125581.9
2025-01-30 23:00:00	3.0967	3.1281	3.0906	3.1191	25727834.1
2025-01-31 00:00:00	3.1192	3.1535	3.1152	3.12	65159927.6
2025-01-31 01:00:00	3.1199	3.1357	3.1156	3.1225	19988437.3
2025-01-31 02:00:00	3.1226	3.1231	3.1062	3.1137	13887828.0
2025-01-31 03:00:00	3.1137	3.1304	3.097	3.1227	26619890.3
2025-01-31 04:00:00	3.1226	3.145	3.1133	3.1289	30935022.1
2025-01-31 05:00:00	3.1289	3.1394	3.113	3.118	18497480.5
2025-01-31 06:00:00	3.1179	3.1323	3.1175	3.1268	10661137.6
2025-01-31 07:00:00	3.1267	3.1419	3.1202	3.1341	11008640.7
2025-01-31 08:00:00	3.1341	3.1536	3.1255	3.127	21593286.4
2025-01-31 09:00:00	3.1269	3.1329	3.1045	3.1084	24087077.9
2025-01-31 10:00:00	3.1084	3.1142	3.099	3.1055	10975513.7
2025-01-31 11:00:00	3.1055	3.1087	3.0941	3.0987	14030416.4
2025-01-31 12:00:00	3.0987	3.0991	3.0804	3.0916	19916860.4
2025-01-31 13:00:00	3.0916	3.0917	3.0712	3.0753	21435596.6
2025-01-31 14:00:00	3.0753	3.0893	3.0745	3.0872	12687337.8
2025-01-31 15:00:00	3.0872	3.0978	3.0843	3.0895	10861336.4
2025-01-31 16:00:00	3.0894	3.0938	3.0682	3.0781	18698883.1
2025-01-31 17:00:00	3.078	3.0818	3.0568	3.0633	15870763.2
2025-01-31 18:00:00	3.0634	3.0798	3.0617	3.0794	14945152.9
2025-01-31 19:00:00	3.0794	3.0825	3.0692	3.0773	8607943.9
2025-01-31 20:00:00	3.0773	3.101	3.0742	3.0973	24134058.3
2025-01-31 21:00:00	3.0974	3.1122	3.0867	3.0943	24529651.2
2025-01-31 22:00:00	3.0943	3.1062	3.0908	3.094	18182764.0
2025-01-31 23:00:00	3.0939	3.1002	3.0695	3.082	27670804.9
2025-02-01 00:00:00	3.0821	3.1142	3.0813	3.0978	32787643.9
2025-02-01 01:00:00	3.0978	3.1033	3.0772	3.089	20095048.1
2025-02-01 02:00:00	3.089	3.0904	3.0738	3.074	13273009.5
2025-02-01 03:00:00	3.0741	3.0785	3.0127	3.0297	71394942.9
2025-02-01 04:00:00	3.0296	3.0486	3.0208	3.0304	36026612.0
2025-02-01 05:00:00	3.0304	3.0304	3.001	3.0175	37281822.3
2025-02-01 06:00:00	3.0175	3.035	3.0016	3.035	17410882.9
2025-02-01 07:00:00	3.035	3.0456	3.0259	3.0367	13722664.5
2025-02-01 08:00:00	3.0367	3.0418	3.0258	3.0347	9960544.2
2025-02-01 09:00:00	3.0347	3.0425	3.0244	3.0424	11262456.1
2025-02-01 10:00:00	3.0423	3.061	3.0403	3.0513	13851919.0
2025-02-01 11:00:00	3.0513	3.0713	3.0468	3.0569	12326867.3
2025-02-01 12:00:00	3.0569	3.058	3.0318	3.0393	14950783.6
2025-02-01 13:00:00	3.0394	3.0509	3.0345	3.042	11504913.1
2025-02-01 14:00:00	3.042	3.0564	3.041	3.0536	7520934.7
2025-02-01 15:00:00	3.0535	3.0536	3.0352	3.0479	10377150.5
2025-02-01 16:00:00	3.0478	3.0526	3.027	3.0301	12335585.1
2025-02-01 17:00:00	3.03	3.0386	3.0062	3.0245	26989940.3
2025-02-01 18:00:00	3.0245	3.0262	2.9432	2.9735	82117072.4
2025-02-01 19:00:00	2.9735	2.9911	2.9633	2.9645	30675047.9
2025-02-01 20:00:00	2.9646	2.9935	2.963	2.9927	16785307.4
2025-02-01 21:00:00	2.9926	3.0065	2.9852	2.9989	21390042.7
2025-02-01 22:00:00	2.9989	3.0008	2.9717	2.9751	22430425.5
2025-02-01 23:00:00	2.9751	2.988	2.9591	2.9607	24698669.6
2025-02-02 00:00:00	2.9607	2.9758	2.9488	2.9716	21662597.8
2025-02-02 01:00:00	2.9717	2.9863	2.9618	2.9635	18962956.2
2025-02-02 02:00:00	2.9636	2.9998	2.9635	2.9919	17926804.8
2025-02-02 03:00:00	2.992	2.9946	2.9615	2.9633	13779520.9
2025-02-02 04:00:00	2.9633	2.9655	2.9058	2.9367	48070118.9
2025-02-02 05:00:00	2.9367	2.9367	2.8978	2.9227	49291197.7
2025-02-02 06:00:00	2.9229	2.9431	2.9062	2.9109	27636300.7
2025-02-02 07:00:00	2.9109	2.9256	2.8625	2.8853	40475012.6
2025-02-02 08:00:00	2.8853	2.8986	2.8267	2.8768	71470638.3
2025-02-02 09:00:00	2.8767	2.9363	2.8734	2.927	44373423.1
2025-02-02 10:00:00	2.927	2.9533	2.9216	2.9363	29804784.0
2025-02-02 11:00:00	2.9364	2.9371	2.8797	2.8841	33011355.0
2025-02-02 12:00:00	2.8841	2.8989	2.826	2.8321	78760631.9
2025-02-02 13:00:00	2.8321	2.8624	2.8213	2.8383	41870742.3
2025-02-02 14:00:00	2.8384	2.9133	2.8349	2.8982	70467153.8
2025-02-02 15:00:00	2.8981	2.9263	2.8936	2.9008	25636822.8
2025-02-02 16:00:00	2.9009	2.9063	2.8635	2.8806	33392429.0
2025-02-02 17:00:00	2.8805	2.9139	2.8736	2.8999	25260996.1
2025-02-02 18:00:00	2.8999	2.9003	2.8787	2.8965	15426856.4
2025-02-02 19:00:00	2.8965	2.8992	2.8516	2.8628	31025749.9
2025-02-02 20:00:00	2.8627	2.8705	2.7812	2.7869	71858506.6
2025-02-02 21:00:00	2.787	2.8172	2.73	2.7329	82042921.5
2025-02-02 22:00:00	2.7329	2.8238	2.7329	2.819	69198445.7
2025-02-02 23:00:00	2.819	2.8484	2.8091	2.8193	51058331.6
2025-02-03 00:00:00	2.8193	2.8194	2.775	2.8098	45009315.8
2025-02-03 01:00:00	2.8099	2.8107	2.6878	2.711	95731349.3
2025-02-03 02:00:00	2.711	2.7319	2.522	2.5744	280778418.1
2025-02-03 03:00:00	2.5744	2.6265	2.5	2.5375	239571605.0
2025-02-03 04:00:00	2.5378	2.6996	2.5032	2.6672	199199159.1
2025-02-03 05:00:00	2.6672	2.7191	2.6236	2.6334	96786218.2
2025-02-03 06:00:00	2.6335	2.6453	2.572	2.6069	100673796.6
2025-02-03 07:00:00	2.6069	2.6522	2.4501	2.5818	149282038.3
2025-02-03 08:00:00	2.5817	2.5847	2.4718	2.5784	145596721.7
2025-02-03 09:00:00	2.5784	2.5797	2.1781	2.3941	574402222.7
2025-02-03 10:00:00	2.3939	2.4146	1.9855	2.0973	497691824.6
2025-02-03 11:00:00	2.0977	2.173	1.7636	2.1517	669005547.0
2025-02-03 12:00:00	2.1518	2.32	2.1444	2.2576	319573094.8
2025-02-03 13:00:00	2.2576	2.3156	2.1222	2.1364	210358256.3
2025-02-03 14:00:00	2.1365	2.2967	2.1287	2.2903	125700589.2
2025-02-03 15:00:00	2.2903	2.3448	2.251	2.3155	127864443.6
2025-02-03 16:00:00	2.3154	2.45	2.3036	2.4269	164218439.0
2025-02-03 17:00:00	2.427	2.4275	2.3049	2.3587	177624602.7
2025-02-03 18:00:00	2.3586	2.4074	2.3486	2.3707	114853719.3
2025-02-03 19:00:00	2.3707	2.439	2.3325	2.43	91165719.6
2025-02-03 20:00:00	2.43	2.4314	2.3474	2.3695	67880679.0
2025-02-03 21:00:00	2.3695	2.4353	2.35	2.357	85728988.9
2025-02-03 22:00:00	2.3571	2.3827	2.3204	2.3378	95571871.5
2025-02-03 23:00:00	2.3378	2.3976	2.206	2.3713	364130940.7
2025-02-04 00:00:00	2.3712	2.593	2.3576	2.5494	288135930.8
2025-02-04 01:00:00	2.5494	2.663	2.5352	2.6084	233717526.8
2025-02-04 02:00:00	2.6083	2.6937	2.5906	2.6728	127273181.3
2025-02-04 03:00:00	2.6727	2.6909	2.6274	2.6774	94168726.3
2025-02-04 04:00:00	2.6772	2.7793	2.6581	2.7443	122112476.2
2025-02-04 05:00:00	2.7442	2.7442	2.6433	2.669	111217577.7
2025-02-04 06:00:00	2.6691	2.7272	2.665	2.6976	61438529.3
2025-02-04 07:00:00	2.6973	2.7335	2.6751	2.7046	55375910.9
2025-02-04 08:00:00	2.7046	2.7269	2.6553	2.6989	44452391.3
2025-02-04 09:00:00	2.6988	2.786	2.6939	2.6978	90160467.8
2025-02-04 10:00:00	2.6979	2.7708	2.69	2.752	66900478.0
2025-02-04 11:00:00	2.752	2.7781	2.7194	2.7236	59148995.7
2025-02-04 12:00:00	2.7236	2.7334	2.6877	2.7198	46717440.9
2025-02-04 13:00:00	2.7201	2.7292	2.6685	2.6749	49620185.3
2025-02-04 14:00:00	2.6748	2.6767	2.5014	2.5244	242227909.8
2025-02-04 15:00:00	2.5245	2.5945	2.5211	2.5753	78944934.6
2025-02-04 16:00:00	2.5753	2.5753	2.4708	2.4851	93788358.6
2025-02-04 17:00:00	2.4851	2.5317	2.4725	2.498	86198161.7
2025-02-04 18:00:00	2.498	2.544	2.4964	2.5101	58866604.5
2025-02-04 19:00:00	2.51	2.5782	2.5066	2.5646	70372283.7
2025-02-04 20:00:00	2.5646	2.6314	2.5626	2.5883	89211433.2
2025-02-04 21:00:00	2.5883	2.6568	2.5831	2.6389	75255318.4
2025-02-04 22:00:00	2.639	2.6572	2.5933	2.604	71885147.2
2025-02-04 23:00:00	2.6041	2.685	2.5886	2.6571	113926540.7
2025-02-05 00:00:00	2.6571	2.672	2.5849	2.6192	102878268.4
2025-02-05 01:00:00	2.6192	2.6637	2.6032	2.6179	53970593.5
2025-02-05 02:00:00	2.6181	2.6511	2.5935	2.6263	53554051.2
2025-02-05 03:00:00	2.6263	2.6549	2.6035	2.6458	41049043.2
2025-02-05 04:00:00	2.6457	2.7084	2.5848	2.5868	123755611.9
2025-02-05 05:00:00	2.5868	2.619	2.5307	2.5433	137277462.7
2025-02-05 06:00:00	2.5434	2.5455	2.4203	2.4493	164631289.9
2025-02-05 07:00:00	2.4492	2.5214	2.4359	2.5155	91002375.2
2025-02-05 08:00:00	2.5156	2.5477	2.501	2.5253	51674668.1
2025-02-05 09:00:00	2.5254	2.5434	2.5025	2.5218	45941684.2
2025-02-05 10:00:00	2.5218	2.5635	2.4955	2.5012	48681700.1
2025-02-05 11:00:00	2.5012	2.53	2.469	2.5174	64894971.9
2025-02-05 12:00:00	2.5173	2.5274	2.4931	2.5047	37558467.2
2025-02-05 13:00:00	2.5047	2.5175	2.4894	2.5062	19322542.6
2025-02-05 14:00:00	2.5062	2.5398	2.4841	2.5327	32965586.4
2025-02-05 15:00:00	2.5327	2.5393	2.487	2.4945	39435722.8
2025-02-05 16:00:00	2.4945	2.5189	2.4837	2.5093	27226487.4
2025-02-05 17:00:00	2.5093	2.5239	2.4942	2.5143	24604133.8
2025-02-05 18:00:00	2.5143	2.5424	2.4975	2.5059	39990473.3
2025-02-05 19:00:00	2.506	2.5279	2.5027	2.5174	27249902.7
2025-02-05 20:00:00	2.5174	2.5548	2.5172	2.548	39183258.8
2025-02-05 21:00:00	2.5481	2.5677	2.5206	2.528	46305844.8
2025-02-05 22:00:00	2.528	2.5465	2.5198	2.5415	30409733.5
2025-02-05 23:00:00	2.5414	2.549	2.495	2.5042	59105658.7
2025-02-06 00:00:00	2.5042	2.5281	2.4733	2.5009	66171814.5
2025-02-06 01:00:00	2.5008	2.5076	2.422	2.4534	101954577.4
2025-02-06 02:00:00	2.4533	2.4723	2.3872	2.3904	87772291.0
2025-02-06 03:00:00	2.3904	2.4195	2.3418	2.3668	106832483.7
2025-02-06 04:00:00	2.3668	2.4422	2.3543	2.4357	76062648.6
2025-02-06 05:00:00	2.4357	2.4614	2.3852	2.4191	74246842.9
2025-02-06 06:00:00	2.4192	2.432	2.3952	2.4039	35377257.0
2025-02-06 07:00:00	2.4039	2.4143	2.357	2.3741	48557326.4
2025-02-06 08:00:00	2.3741	2.3962	2.3601	2.3799	45752890.4
2025-02-06 09:00:00	2.3798	2.4191	2.3753	2.39	49301021.3
2025-02-06 10:00:00	2.39	2.4226	2.3744	2.4011	38385204.6
2025-02-06 11:00:00	2.4011	2.4292	2.3969	2.4184	30861400.2
2025-02-06 12:00:00	2.4185	2.434	2.4046	2.4232	21312331.6
2025-02-06 13:00:00	2.4231	2.4444	2.4179	2.4363	23634500.4
2025-02-06 14:00:00	2.4362	2.4469	2.424	2.4329	17883944.0
2025-02-06 15:00:00	2.4329	2.4668	2.4146	2.4631	34529855.7
2025-02-06 16:00:00	2.463	2.4632	2.4322	2.4392	34362010.5
2025-02-06 17:00:00	2.4392	2.4489	2.4225	2.4269	24745992.5
2025-02-06 18:00:00	2.4269	2.459	2.4188	2.452	29067835.6
2025-02-06 19:00:00	2.4519	2.4688	2.4322	2.4597	33816685.4
2025-02-06 20:00:00	2.4597	2.4628	2.4231	2.4481	36121343.7
2025-02-06 21:00:00	2.4481	2.4519	2.3888	2.3973	61457252.0
2025-02-06 22:00:00	2.3972	2.4377	2.3922	2.4191	50435599.0
2025-02-06 23:00:00	2.4192	2.428	2.36	2.3691	71980540.2
2025-02-07 00:00:00	2.3691	2.3786	2.285	2.3144	156018525.6
2025-02-07 01:00:00	2.3145	2.34	2.2852	2.303	101008368.8
2025-02-07 02:00:00	2.303	2.3702	2.2929	2.3223	66280506.7
2025-02-07 03:00:00	2.3224	2.3339	2.2915	2.2932	60233427.0
2025-02-07 04:00:00	2.2931	2.3377	2.2739	2.294	66895413.2
2025-02-07 05:00:00	2.294	2.3628	2.289	2.3526	48551609.1
2025-02-07 06:00:00	2.3526	2.3546	2.3051	2.3404	49748919.5
2025-02-07 07:00:00	2.3405	2.3419	2.3041	2.3351	25940217.2
2025-02-07 08:00:00	2.3351	2.3448	2.3014	2.3238	29090074.9
2025-02-07 09:00:00	2.3237	2.3479	2.3092	2.3191	36392071.0
2025-02-07 10:00:00	2.3192	2.3731	2.3127	2.3533	40080018.1
2025-02-07 11:00:00	2.3532	2.3705	2.3488	2.3579	29363334.2
2025-02-07 12:00:00	2.3579	2.3661	2.33	2.3516	25232966.4
2025-02-07 13:00:00	2.3517	2.3719	2.3475	2.3558	24711746.4
2025-02-07 14:00:00	2.3558	2.3646	2.341	2.351	16959940.7
2025-02-07 15:00:00	2.3509	2.3533	2.2634	2.2908	74837420.4
2025-02-07 16:00:00	2.2907	2.3344	2.2813	2.2881	56859925.5
2025-02-07 17:00:00	2.288	2.3318	2.2757	2.3139	51910379.1
2025-02-07 18:00:00	2.3141	2.376	2.3091	2.3728	52971316.0
2025-02-07 19:00:00	2.3729	2.4015	2.3649	2.3847	52024763.0
2025-02-07 20:00:00	2.3848	2.4315	2.3831	2.417	59495881.3
2025-02-07 21:00:00	2.4169	2.4252	2.3925	2.4129	41298454.0
2025-02-07 22:00:00	2.4129	2.4958	2.3705	2.4859	129164995.7
2025-02-07 23:00:00	2.486	2.5392	2.4822	2.5308	167517824.7
2025-02-08 00:00:00	2.5309	2.5313	2.4377	2.4775	174340668.9
2025-02-08 01:00:00	2.4776	2.509	2.4475	2.4581	88802320.8
2025-02-08 02:00:00	2.4582	2.4634	2.4101	2.4279	72656121.7
2025-02-08 03:00:00	2.4279	2.5043	2.4233	2.4813	58808387.7
2025-02-08 04:00:00	2.4812	2.4813	2.4245	2.4267	49117392.0
2025-02-08 05:00:00	2.4268	2.4307	2.3501	2.3574	103164156.9
2025-02-08 06:00:00	2.3574	2.3961	2.3572	2.3712	49552811.6
2025-02-08 07:00:00	2.3712	2.382	2.3465	2.3796	36818041.5
2025-02-08 08:00:00	2.3796	2.3972	2.3596	2.3951	35103697.7
2025-02-08 09:00:00	2.3951	2.4252	2.3781	2.4161	38928692.2
2025-02-08 10:00:00	2.416	2.4174	2.3844	2.3876	27365466.8
2025-02-08 11:00:00	2.3877	2.4002	2.374	2.3911	25199890.8
2025-02-08 12:00:00	2.3911	2.4046	2.3772	2.3819	18633626.0
2025-02-08 13:00:00	2.3819	2.3846	2.3654	2.3668	15931341.8
2025-02-08 14:00:00	2.3668	2.38	2.3494	2.3759	28589252.7
2025-02-08 15:00:00	2.3759	2.3889	2.367	2.3794	28224994.3
2025-02-08 16:00:00	2.3794	2.4033	2.357	2.3929	27632901.4
2025-02-08 17:00:00	2.393	2.402	2.369	2.3713	20955344.7
2025-02-08 18:00:00	2.3713	2.3971	2.3713	2.3942	20877767.6
2025-02-08 19:00:00	2.3942	2.4169	2.3941	2.4071	31072972.7
2025-02-08 20:00:00	2.4071	2.413	2.3941	2.4093	18707908.3
2025-02-08 21:00:00	2.4092	2.4149	2.3839	2.401	31814760.0
2025-02-08 22:00:00	2.4009	2.4339	2.4009	2.4174	34150091.5
2025-02-08 23:00:00	2.4174	2.4292	2.3986	2.4156	30906908.3
2025-02-09 00:00:00	2.4156	2.4236	2.381	2.39	39016348.8
2025-02-09 01:00:00	2.39	2.4084	2.3761	2.4076	29336609.3
2025-02-09 02:00:00	2.4075	2.4212	2.4047	2.4192	28159631.3
2025-02-09 03:00:00	2.4193	2.4347	2.4059	2.4226	22950297.7
2025-02-09 04:00:00	2.4226	2.4362	2.4112	2.4236	18352450.4
2025-02-09 05:00:00	2.4237	2.4302	2.4137	2.4224	11410246.8
2025-02-09 06:00:00	2.4223	2.4285	2.4129	2.4209	10340344.1
2025-02-09 07:00:00	2.4209	2.4325	2.4016	2.4125	18757407.4
2025-02-09 08:00:00	2.4124	2.4354	2.4124	2.4179	15374876.1
2025-02-09 09:00:00	2.4178	2.423	2.4057	2.4168	16644658.2
2025-02-09 10:00:00	2.4169	2.4489	2.412	2.4474	27624815.6
2025-02-09 11:00:00	2.4474	2.4488	2.4319	2.4349	18298420.1
2025-02-09 12:00:00	2.4349	2.5042	2.4315	2.502	52747108.9
2025-02-09 13:00:00	2.502	2.5066	2.4736	2.491	28646292.8
2025-02-09 14:00:00	2.4911	2.4932	2.4637	2.4674	20875653.8
2025-02-09 15:00:00	2.4673	2.4735	2.4485	2.4714	28847011.7
2025-02-09 16:00:00	2.4713	2.4749	2.4535	2.4657	20730890.0
2025-02-09 17:00:00	2.4658	2.4942	2.4656	2.4816	21702294.6
2025-02-09 18:00:00	2.4815	2.4838	2.4547	2.4649	21815170.9
2025-02-09 19:00:00	2.4649	2.4685	2.4506	2.4522	13244480.8
2025-02-09 20:00:00	2.4521	2.4591	2.4368	2.4378	20645346.8
2025-02-09 21:00:00	2.4379	2.4477	2.4245	2.436	24181889.1
2025-02-09 22:00:00	2.436	2.4386	2.3785	2.3873	64912924.2
2025-02-09 23:00:00	2.3873	2.4166	2.3835	2.4058	38823037.6
2025-02-10 00:00:00	2.4057	2.4295	2.4046	2.4266	27598484.9
2025-02-10 01:00:00	2.4265	2.4334	2.4134	2.425	17825114.4
2025-02-10 02:00:00	2.425	2.4308	2.4009	2.4084	17437100.0
2025-02-10 03:00:00	2.4085	2.4186	2.401	2.4114	12188831.2
2025-02-10 04:00:00	2.4113	2.415	2.3833	2.3972	20284351.7
2025-02-10 05:00:00	2.3972	2.4217	2.395	2.4107	18173611.1
2025-02-10 06:00:00	2.4106	2.4148	2.3105	2.3338	86269041.4
2025-02-10 07:00:00	2.3338	2.3982	2.3145	2.3704	69908061.1
2025-02-10 08:00:00	2.3703	2.3985	2.3613	2.3909	29564581.1
2025-02-10 09:00:00	2.3909	2.4355	2.3903	2.4077	45616875.5
2025-02-10 10:00:00	2.4078	2.4098	2.3337	2.3428	66733615.1
2025-02-10 11:00:00	2.3426	2.3582	2.3217	2.3434	55216940.1
2025-02-10 12:00:00	2.3435	2.4149	2.333	2.3818	68754724.5
2025-02-10 13:00:00	2.3818	2.4061	2.3709	2.3878	22913040.3
